obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,obs_56,obs_57,obs_58,obs_59,obs_60,obs_61,obs_62,obs_63,obs_64,obs_65,obs_66,obs_67,obs_68,obs_69,obs_70,obs_71,obs_72,obs_73,obs_74,obs_75,obs_76,obs_77,obs_78,obs_79,obs_80,obs_81,obs_82,obs_83,obs_84,obs_85,obs_86,obs_87,obs_88,obs_89,obs_90,obs_91,obs_92,obs_93,obs_94,obs_95
0.038306329399347305,-0.0385560616850853,0.031026247888803482,-0.04866928607225418,-0.03231622651219368,-1.02672278881073,-0.07542223483324051,0.03653545677661896,0.013011438772082329,0.28590723872184753,-0.19272662699222565,0.0034694597125053406,-0.09801298379898071,0.0021481839939951897,0.02203953079879284,0.3378109037876129,-0.1959993988275528,-0.007290016859769821,0.012531550601124763,0.007839998230338097,-0.001201840117573738,-0.0075795091688632965,0.09864122420549393,0.11482899636030197,0.01419251412153244,-0.22544308006763458,0.03366478532552719,-0.03302254527807236,-0.03339923173189163,-0.06694545596837997,-0.09975341707468033,-0.020376764237880707,0.1621185690164566,-0.017514074221253395,-0.015565270557999611,-0.0731963962316513,0.07235554605722427,-0.03297404944896698,-0.05306065082550049,0.0031290054321289062,0.0075241862796247005,0.059664513915777206,-0.03532024100422859,-0.019209682941436768,-0.0088364128023386,0.054420292377471924,0.008590489625930786,0.01634996011853218,0.05653640255331993,-0.0043363990262150764,-0.039604898542165756,0.019216954708099365,0.01838066056370735,-0.05039796978235245,-0.03990352898836136,0.03633865341544151,-0.05538847669959068,0.05924304947257042,-0.02572711370885372,0.06996553391218185,-0.013237631879746914,0.07038960605859756,0.015948355197906494,-0.013311642222106457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.1467803418636322,0.07354755699634552,-0.08927443623542786,0.0002093873918056488,-0.035980224609375,-0.9781534671783447,-0.018797587603330612,0.014457976445555687,0.006582686677575111,0.19043050706386566,-0.10441574454307556,0.022767024114727974,-0.06620470434427261,-0.007685180753469467,0.005675025284290314,0.21787437796592712,-0.14139007031917572,0.006283193826675415,0.02638486586511135,0.0090273916721344,-0.011000115424394608,0.009948629885911942,0.09190814942121506,0.09775212407112122,0.008344251662492752,-0.2165086418390274,-0.00719325290992856,0.013318181037902832,-0.03228061646223068,-0.08561941236257553,-0.0953826904296875,-0.02835121750831604,0.18493540585041046,-0.008811494335532188,-0.010895757004618645,0.10913379490375519,0.010254747234284878,-0.006155669689178467,-0.3329785466194153,0.19307628273963928,0.01752723567187786,0.011326193809509277,0.033914364874362946,-0.010242164134979248,-0.3063663840293884,0.18742628395557404,0.049534786492586136,0.021366143599152565,0.03130171447992325,-0.06620164960622787,0.1149681955575943,0.04583308845758438,-0.08536479622125626,-0.050761885941028595,0.0571669340133667,-0.02531822957098484,0.0650969073176384,-0.0021514834370464087,0.014171594753861427,-0.0004115104675292969,0.038538455963134766,0.0027135610580444336,-0.018482787534594536,-0.016038471832871437,0.12453420460224152,-0.15281957387924194,0.02346739172935486,0.4704246520996094,0.15629707276821136,0.11234568804502487,-0.5245384573936462,0.02062464877963066,0.033800218254327774,0.21470466256141663,-0.3210799992084503,0.11055967211723328,0.05256780609488487,-0.09661673754453659,-0.020269431173801422,-0.14214326441287994,0.49271613359451294,0.4096471965312958,-0.29580825567245483,-0.6859796643257141,-0.5884392261505127,0.39986148476600647,-0.3319481611251831,-0.7972545623779297,-0.5875954031944275,-0.18427404761314392,0.9471792578697205,0.02523544244468212,-0.016618497669696808,0.0,-0.0,-0.0
0.008885342627763748,-0.048890989273786545,0.056080352514982224,0.042648207396268845,-0.03927747905254364,-0.956746518611908,-0.030696751549839973,-0.0024347491562366486,0.012715393677353859,0.22748863697052002,-0.11953212320804596,0.009005015715956688,-0.04779507964849472,-0.012417555786669254,0.025580374523997307,0.15876127779483795,-0.12453516572713852,0.014773637056350708,0.0346507728099823,-0.022683214396238327,-0.0012992918491363525,-0.010669651441276073,0.10759296268224716,0.10801861435174942,-0.013921682722866535,-0.2033568024635315,-0.02126896195113659,-9.319931268692017e-05,-0.02576415427029133,-0.10296627134084702,-0.09515305608510971,-0.032513201236724854,0.18888553977012634,0.013627905398607254,-0.0060341390781104565,-0.08097952604293823,0.06836674362421036,0.08960180729627609,0.1779581606388092,-0.09479542821645737,-0.09628640860319138,0.04455731064081192,0.0014305472141131759,0.060828566551208496,-0.04137706384062767,0.3011377453804016,-0.044246774166822433,0.08650626242160797,-0.04979627951979637,0.04831421375274658,-0.12842757999897003,-0.040803536772727966,0.015822237357497215,0.015767037868499756,0.059170663356781006,-0.03755410015583038,-0.11108392477035522,0.05593184381723404,-0.12391610443592072,0.020883554592728615,-0.05799877643585205,0.05749693140387535,0.0018426477909088135,-0.024944359436631203,0.1845247596502304,-0.5442695617675781,0.2552132308483124,1.1874784231185913,-0.35032546520233154,0.06641512364149094,-0.4415753483772278,0.3812248706817627,0.0022554434835910797,0.2587566375732422,-1.1020750999450684,0.6137291789054871,0.07487741112709045,-0.4444861114025116,0.06447812914848328,-0.5347773432731628,0.6123208403587341,0.5456172823905945,-0.39483746886253357,-0.8225577473640442,-0.28197169303894043,-0.25173673033714294,-0.005185715854167938,-0.5522603988647461,-0.438096821308136,-0.16246487200260162,0.8560147881507874,0.15371590852737427,0.08179178833961487,0.0,-0.0,-0.0
-0.10080394148826599,0.021138612180948257,0.0745067298412323,0.017405156046152115,0.01579323783516884,-0.9668165445327759,-0.014887519180774689,0.0041318852454423904,0.006549490615725517,0.18025006353855133,-0.15415309369564056,0.013598645105957985,-0.04119866341352463,0.006400875747203827,0.020798588171601295,0.17267505824565887,-0.09750489890575409,0.0072191208600997925,0.011965135112404823,0.004973951727151871,0.016737913712859154,-0.013141116127371788,0.08844221383333206,0.10752227902412415,-0.015200851485133171,-0.20504941046237946,-0.009484928101301193,-0.00020209606736898422,-0.03948577865958214,-0.123478464782238,-0.11003502458333969,-0.010973633266985416,0.19012121856212616,-0.00856570154428482,0.018340470269322395,-0.005692827980965376,0.0077284337021410465,-0.09492228180170059,-0.12542256712913513,0.09338945150375366,-0.24132156372070312,0.08470737934112549,0.05629932880401611,0.03431284427642822,0.018615758046507835,-0.012268930673599243,-0.034991975873708725,-0.07875160127878189,0.019349724054336548,0.007277477066963911,-0.010404503904283047,0.07025362551212311,0.035407889634370804,0.06821483373641968,-0.03984248265624046,-0.02342078648507595,-0.0577579028904438,0.06455422937870026,0.050490546971559525,-0.04638942703604698,0.09881335496902466,-0.015573382377624512,-0.007461905479431152,0.02049034833908081,0.3153412938117981,-0.24673205614089966,0.0046048229560256,0.5448157787322998,-0.25417834520339966,0.23226335644721985,-0.3802885413169861,0.07042652368545532,0.005342777818441391,0.3840044140815735,-0.9082189202308655,0.3111807107925415,-0.08355949819087982,0.3752467930316925,-0.20281842350959778,-0.04274841770529747,0.45652467012405396,0.41136905550956726,-0.20248734951019287,-0.7915716767311096,0.11930140107870102,0.010720688849687576,-0.16466757655143738,-0.30881574749946594,-0.4029543101787567,-0.00465388223528862,0.879389226436615,-0.2262873649597168,0.14432214200496674,0.0,-0.0,-0.0
0.0084385946393013,0.02634405717253685,0.06912720203399658,-0.0317099392414093,-0.014760192483663559,-0.976647675037384,0.019044646993279457,0.016355041414499283,0.003173070028424263,0.13002826273441315,-0.14825080335140228,0.004396946169435978,-0.04270491003990173,0.005905751138925552,0.01185707189142704,0.14234188199043274,-0.10622525215148926,0.008084850385785103,0.014382941648364067,-0.00859861634671688,0.014368796721100807,-0.00984884425997734,0.0999770313501358,0.10276530683040619,-0.011826938949525356,-0.20004504919052124,-0.010231226682662964,0.002195596694946289,-0.005985680036246777,-0.09911325573921204,-0.11462356895208359,-0.010781608521938324,0.19675351679325104,0.010680776089429855,0.009828520938754082,0.034756433218717575,-0.05487312003970146,-0.01739831641316414,-0.05598713830113411,-0.0027010918129235506,0.08811166137456894,0.08225299417972565,0.0009692728635855019,-0.01788969151675701,0.00031188130378723145,0.012479126453399658,0.03322916105389595,-0.00720487255603075,-0.08085914701223373,0.028818845748901367,-0.02596885897219181,0.005783849861472845,0.01749320700764656,0.0014849662547931075,-0.05197107419371605,-0.04858430474996567,0.027423907071352005,0.10308181494474411,0.06767257302999496,0.033126261085271835,-0.0749240443110466,0.07306193560361862,0.053389787673950195,-0.07821924239397049,0.14822092652320862,0.13864320516586304,0.002107813023030758,0.5218926668167114,0.03458006680011749,0.417883962392807,-0.20023030042648315,-0.3416036069393158,0.012272138148546219,0.2310304194688797,-0.28684547543525696,0.07117882370948792,0.18694476783275604,-0.22373667359352112,-0.14549683034420013,-0.3466700613498688,0.3462522029876709,0.3482297658920288,-0.2782112956047058,-0.8062768578529358,-0.21104851365089417,-0.024606961756944656,-0.28118088841438293,-0.3766903579235077,-0.25391337275505066,-0.4259667694568634,0.8468457460403442,-0.11666570603847504,-0.01329139992594719,0.0,-0.0,-0.0
-0.012418091297149658,0.09175132215023041,0.021726060658693314,-0.04540007933974266,-0.008895501494407654,-1.039417028427124,0.012028858065605164,0.009795261546969414,-0.008056354708969593,0.0990796685218811,-0.11458399891853333,0.0060286689549684525,-0.018177978694438934,-0.005752338096499443,0.016908470541238785,0.10996551811695099,-0.08517738431692123,0.011733852326869965,0.01543278805911541,0.0006162934005260468,0.020471343770623207,0.00018160510808229446,0.09381718933582306,0.09431115537881851,0.00993921048939228,-0.21147754788398743,0.00710555724799633,-0.015706179663538933,-0.00553108612075448,-0.11082211136817932,-0.09892179816961288,0.021378984674811363,0.19318091869354248,-0.023123841732740402,0.001782391220331192,0.06183343008160591,-0.03633120283484459,0.04666205868124962,-0.11478115618228912,0.092009536921978,0.025748824700713158,-0.048466332256793976,0.054618146270513535,-0.05922207236289978,-0.052147891372442245,0.07609216123819351,0.009714352898299694,-0.03735388070344925,-0.032909296452999115,-0.03702796623110771,0.1061892881989479,-0.09207382053136826,0.02120279148221016,0.006758928298950195,-0.012100815773010254,-0.030530495569109917,0.03250162675976753,-0.08165505528450012,0.04869086667895317,-0.028933046385645866,0.12702448666095734,-0.05870775133371353,-0.07486804574728012,0.03696403652429581,0.29947108030319214,0.18319743871688843,-0.01295968983322382,0.5308421850204468,0.6417969465255737,0.05735146254301071,-0.005932129919528961,-0.5108603239059448,0.10693366825580597,0.4883415102958679,0.6549301147460938,-0.3269563317298889,0.06337232887744904,0.48511388897895813,-0.40114811062812805,-0.1582242101430893,0.4359120726585388,0.43010252714157104,-0.21575164794921875,-0.7468341588973999,0.062270112335681915,-0.18869012594223022,-0.6226780414581299,-0.6850801706314087,-0.4320722818374634,-0.10831345617771149,0.8193994164466858,-0.4914490282535553,0.02704957127571106,0.0,-0.0,-0.0
0.021163638681173325,-0.020762640982866287,0.0273221917450428,-0.006025776267051697,0.015292976051568985,-1.00749933719635,0.026460887864232063,-0.00021295435726642609,-0.003637431189417839,0.11348067969083786,-0.12848593294620514,0.005032358691096306,-0.02236339822411537,-0.003868378233164549,0.0038570836186408997,0.0923261046409607,-0.076917365193367,0.022022387012839317,0.016906654462218285,0.011112768203020096,0.013462424278259277,0.012978024780750275,0.07930105179548264,0.0812838226556778,0.020138131454586983,-0.1945682168006897,0.012386677786707878,-0.008034644648432732,0.017533063888549805,-0.10928923636674881,-0.09804054349660873,-0.01727861538529396,0.21809770166873932,0.010495254769921303,-0.010253101587295532,-0.026143312454223633,-0.01588040590286255,0.04662942886352539,0.04997647926211357,0.0656132698059082,-0.03764718398451805,0.01131855882704258,-0.06724391877651215,0.01567559875547886,0.011421835981309414,-0.014355385676026344,0.08603930473327637,-0.04427219182252884,0.07801204919815063,0.06298952549695969,0.016708005219697952,0.03259695693850517,-0.030774755403399467,0.02266036346554756,-0.004760414361953735,0.046769119799137115,0.08450048416852951,0.10510949045419693,-0.03165290877223015,-0.043894849717617035,-0.07576719671487808,0.004544568248093128,0.13137388229370117,0.04118034988641739,0.3282127380371094,0.11162612587213516,-0.03262351453304291,0.6547447443008423,0.5339275598526001,0.08678687363862991,0.14612296223640442,-0.2884267270565033,0.07137681543827057,0.5946352481842041,0.5023106932640076,-0.19476348161697388,0.08459994196891785,0.2112332284450531,-0.4623015224933624,-0.5195507407188416,0.784067690372467,0.5128233432769775,-0.3827603757381439,-0.7108202576637268,-0.2328301966190338,0.13545675575733185,-0.13637486100196838,-0.5402474403381348,-0.39608946442604065,-0.6335737705230713,1.0204071998596191,0.1259864717721939,-0.10074059665203094,0.0,-0.0,-0.0
0.022333722561597824,0.0024132542312145233,-0.07575473189353943,-0.017157506197690964,-0.003930326551198959,-1.0188007354736328,0.016157370060682297,-0.0009000943973660469,0.0070829931646585464,0.09807779639959335,-0.12797090411186218,0.008159998804330826,-0.01559923030436039,-0.009911544620990753,0.013063712045550346,0.1001158282160759,-0.08653859049081802,0.012515923008322716,-0.009378792718052864,0.026540739461779594,0.021765733137726784,0.00672825425863266,0.08964897692203522,0.09057734161615372,0.012486672028899193,-0.20321832597255707,0.0033347532153129578,0.0009617079049348831,0.0096549391746521,-0.09675687551498413,-0.0883774384856224,0.018207905814051628,0.2024461179971695,-0.014247407205402851,-0.000872037373483181,-0.022315531969070435,-0.00392340449616313,0.07594523578882217,-0.0026013851165771484,-0.022211134433746338,-0.018254537135362625,-0.013466715812683105,0.03929190710186958,0.019876468926668167,-0.06396931409835815,0.058709513396024704,0.038773417472839355,0.01523593720048666,-0.03040752187371254,0.011544066481292248,0.05524701997637749,0.0897061824798584,0.011215537786483765,-0.053636737167835236,-0.07461238652467728,0.03763580322265625,-0.023695647716522217,-0.09336496889591217,0.046022702008485794,0.03753805160522461,0.09872108697891235,0.01384803093969822,-0.06240648031234741,0.05726885795593262,0.33223968744277954,0.5531960725784302,-0.0637156218290329,0.5460317134857178,0.506259024143219,0.26304537057876587,0.23161789774894714,-0.06564350426197052,0.04274545982480049,0.6792126893997192,0.7294092774391174,-0.14936763048171997,-0.0462263748049736,-0.3757939040660858,-0.6714785099029541,-0.47724515199661255,0.564399242401123,0.4666523039340973,-0.5109995603561401,-0.8960753083229065,-0.4284217953681946,0.02122674509882927,-0.642280101776123,-0.35714593529701233,-0.32423025369644165,-0.0871543437242508,0.6796348094940186,-0.5853030681610107,0.04590088874101639,0.0,-0.0,-0.0
-0.07117471098899841,-0.008951473981142044,0.13512398302555084,0.04823477938771248,-0.017355188727378845,-1.015954613685608,0.019753606989979744,-0.0025501293130218983,0.002029258757829666,0.10391990095376968,-0.12883280217647552,-0.003086947835981846,-0.015986405313014984,-0.012787532061338425,0.003231564536690712,0.08412893861532211,-0.0760720744729042,0.02412227727472782,0.0010586511343717575,0.004044598899781704,0.030677517876029015,0.006901118904352188,0.10256624221801758,0.09411852061748505,0.015942096710205078,-0.20062275230884552,-0.010076013393700123,0.0033733807504177094,0.007370645180344582,-0.10142374038696289,-0.10018651932477951,-0.006589625962078571,0.20514699816703796,0.02021769993007183,-0.002441304735839367,-0.0033753335010260344,-0.03036024607717991,-0.034864719957113266,-0.048687394708395004,0.04508190229535103,-0.07934045791625977,0.08637189120054245,0.014086723327636719,0.027666974812746048,0.02571253851056099,0.04593011364340782,-0.0416986308991909,-0.0014230847591534257,-0.06658431142568588,0.03385153040289879,0.022471612319350243,0.0267372727394104,-0.021094251424074173,-0.003884440753608942,-0.047204144299030304,0.0006151199340820312,-0.03568216785788536,0.11411316692829132,-0.04493219405412674,-0.09590282291173935,-0.03028693236410618,0.0635012611746788,0.12239135801792145,-0.08455749601125717,0.2897023558616638,0.3739052414894104,-0.11318514496088028,0.6820574402809143,0.8386610746383667,0.30173754692077637,0.32246363162994385,-0.25618836283683777,0.03803437575697899,0.6341743469238281,1.1697556972503662,-0.031247805804014206,-0.015215840190649033,-0.3172776401042938,-0.5936044454574585,-0.3267969489097595,0.3729415535926819,0.40302467346191406,-0.22586265206336975,-0.7141537070274353,-0.22949403524398804,0.05678480491042137,-0.2190786898136139,-0.6615688800811768,-0.6969430446624756,-0.6017075777053833,0.786110520362854,-0.022757330909371376,-0.17037582397460938,0.0,-0.0,-0.0
0.03224771097302437,-0.0610714927315712,-0.08903978765010834,0.03680815175175667,0.030193615704774857,-0.9594297409057617,0.019591037184000015,-0.006033619400113821,0.0028800740838050842,0.11546679586172104,-0.1300039440393448,0.011794710531830788,-0.014750268310308456,-0.00559320580214262,0.011373450979590416,0.07107748836278915,-0.06367447227239609,0.01627836935222149,-0.004238692112267017,0.016848595812916756,0.03719155490398407,-0.009147357195615768,0.10136091709136963,0.10662920773029327,0.02304147742688656,-0.1982661932706833,0.010747862979769707,0.000967659056186676,0.003793574869632721,-0.08909204602241516,-0.10260975360870361,0.02552811987698078,0.202456533908844,-0.02453186735510826,-0.008903064765036106,-0.03535858914256096,-0.03681769594550133,0.05932578071951866,-0.018247300758957863,-0.040332041680812836,-0.04844613000750542,0.008782977238297462,0.036927271634340286,-0.016163690015673637,-0.07544278353452682,-0.060393381863832474,0.06429481506347656,-0.04957425966858864,-0.05973178893327713,0.07228022813796997,-0.02614673040807247,-0.014802217483520508,0.03206050395965576,0.024780631065368652,0.011003220453858376,0.09768170118331909,-0.05420538783073425,-0.10179805010557175,-0.03912166506052017,0.012256592512130737,0.14241428673267365,-0.029199058189988136,-0.06211138516664505,0.03308922052383423,0.4804459810256958,0.24778208136558533,0.023807764053344727,0.8321581482887268,1.3405333757400513,0.03637368232011795,0.478771448135376,-0.46154531836509705,0.07713600993156433,0.8215320110321045,1.3774915933609009,-0.2348245233297348,0.112031489610672,0.30779340863227844,-0.8918972015380859,-0.4871123433113098,0.4367141127586365,0.46480485796928406,-0.4064217507839203,-0.8685455918312073,-0.11097365617752075,-0.042333025485277176,-0.6238760352134705,-0.27360934019088745,-0.20739953219890594,-0.11772014200687408,0.7936516404151917,-0.6971063613891602,0.281954824924469,0.0,-0.0,-0.0
