action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28
0.31473636627197266,0.22333839535713196,-0.0577562153339386,0.4561977982521057,0.7266800403594971,0.10423704236745834,0.20535099506378174,-0.5152984857559204,0.083550363779068,0.678539514541626,0.9158349633216858,-0.23747125267982483,-0.017477773129940033,0.3880866765975952,-0.6266913414001465,-0.39781317114830017,0.5761001706123352,0.5346960425376892,-0.2802753746509552,-0.7016584277153015,-0.15774905681610107,-0.009943488985300064,-0.3135245144367218,-0.6489778757095337,-0.6004483699798584,-0.4422697126865387,0.9144356846809387,-0.38373881578445435,-0.03587264567613602
0.5856035947799683,0.4034499526023865,-0.0010988721624016762,0.8472800850868225,1.3625969886779785,-0.05171952024102211,0.14291974902153015,-0.3875397741794586,0.09118859469890594,0.699831485748291,1.3109828233718872,-0.3155065178871155,-0.019874047487974167,0.11364825814962387,-0.738839864730835,-0.36236438155174255,0.39694875478744507,0.4438767731189728,-0.4752344489097595,-0.8266763687133789,-0.13837003707885742,-0.03673290088772774,-0.3936249315738678,-0.5863401889801025,-0.5214787125587463,-0.26276740431785583,0.7167668342590332,-0.529328465461731,-0.005286775529384613
0.5499414801597595,0.1516532301902771,-0.007517487742006779,0.9189073443412781,1.8335280418395996,-0.12938925623893738,0.05885758250951767,0.005703311413526535,0.01737392321228981,1.1446022987365723,1.1889135837554932,-0.1137496829032898,-0.12583190202713013,-0.17876222729682922,-0.6731564998626709,-0.4896416664123535,0.45767199993133545,0.35865527391433716,-0.2898707389831543,-0.8508263230323792,-0.2646424472332001,0.15052662789821625,-0.26501062512397766,-0.1208856925368309,-0.26694586873054504,-0.4644449055194855,0.8778957724571228,0.060834094882011414,0.22831134498119354
0.41176193952560425,0.2786997854709625,0.009690015576779842,0.6567659378051758,0.9958493709564209,0.05940847843885422,-0.0834132507443428,0.07869603484869003,0.001680571585893631,0.5513558387756348,1.4028329849243164,-0.0762324333190918,0.07150615751743317,-0.07325064390897751,-0.5101581811904907,-0.561840832233429,0.37234485149383545,0.2502366006374359,-0.4059222638607025,-0.7800789475440979,-0.3488353490829468,-0.3027409017086029,-0.29928356409072876,-0.4860355257987976,-0.26691147685050964,-0.18188084661960602,0.6887992024421692,-0.2386963814496994,0.010145284235477448
0.17226840555667877,0.2680188715457916,0.0030940165743231773,0.610860288143158,1.1465542316436768,0.028542272746562958,-0.006289906799793243,-0.1693757325410843,-0.00608830526471138,0.6677271127700806,1.374613881111145,-0.091443732380867,-0.0013695061206817627,-0.3691583573818207,-0.3910406827926636,-0.3465133011341095,0.43488776683807373,0.351012647151947,-0.2712986469268799,-0.8447695374488831,-0.04558110237121582,-0.07081761956214905,-0.5093598961830139,-0.5178900361061096,-0.5053948760032654,-0.2164473682641983,0.8495872020721436,-0.3116615414619446,-0.06397853791713715
0.3713364601135254,0.21354007720947266,-0.0020145634189248085,0.598439633846283,1.1240777969360352,0.04951321333646774,0.008606843650341034,-0.3678608238697052,0.07459992170333862,0.5767513513565063,1.3082636594772339,-0.25567904114723206,0.0763353556394577,0.04305633157491684,-0.31550803780555725,-0.3170754015445709,0.2634219527244568,0.2872403562068939,-0.21358107030391693,-0.8821218609809875,-0.2095893919467926,-0.1145278662443161,-0.30379512906074524,-0.4224570691585541,-0.5460453033447266,-0.33232155442237854,0.7845346927642822,-0.07221031188964844,-0.15256431698799133
0.48813962936401367,0.2600565552711487,0.01990368962287903,0.6952847242355347,1.2801474332809448,-0.10743992775678635,0.12095844000577927,-0.33192840218544006,0.04121938720345497,0.6798791885375977,1.1111335754394531,-0.3429678976535797,0.0032900795340538025,0.2020430564880371,-0.6089017391204834,-0.26707473397254944,0.5645938515663147,0.467780202627182,-0.2355033904314041,-0.7490280866622925,0.12309088557958603,0.16090528666973114,-0.29494157433509827,-0.6945473551750183,-0.3255663514137268,-0.24577663838863373,0.7827742695808411,-0.31150248646736145,0.13254693150520325
0.4604030251502991,0.2362324297428131,-0.012098238803446293,0.7360992431640625,1.300854206085205,-0.03586047142744064,0.26667219400405884,-0.4037995934486389,0.03199402615427971,0.7101792097091675,1.3541661500930786,-0.21260257065296173,0.0840378999710083,0.16824623942375183,-0.5712225437164307,-0.19205154478549957,0.4466840624809265,0.5669949054718018,-0.19499477744102478,-0.824691116809845,-0.3757065534591675,-0.05920406058430672,-0.09008827805519104,-0.5094035267829895,-0.5344427824020386,-0.4508260190486908,0.7744055390357971,-0.06123771518468857,-0.09964588284492493
0.42277151346206665,0.26531094312667847,-0.037773601710796356,0.6950219869613647,1.341287612915039,-0.0393507182598114,0.4254150390625,-0.2609378695487976,0.06124751642346382,0.8020812273025513,1.1924467086791992,-0.2846546769142151,0.0483013279736042,0.06219862401485443,-0.6724841594696045,-0.04839419201016426,0.5690338015556335,0.4794222116470337,-0.33710211515426636,-0.838874340057373,-0.14605185389518738,0.23750749230384827,-0.1416575014591217,-0.4645442068576813,-0.43567797541618347,-0.20685039460659027,0.8836917281150818,-0.3596988022327423,-0.0937725380063057
0.2309073656797409,0.21895906329154968,-0.011701197363436222,0.47571098804473877,1.0353312492370605,0.11572816222906113,0.12852978706359863,-0.3304928243160248,0.029320884495973587,0.6533373594284058,1.284480094909668,-0.1522081047296524,0.08852154016494751,0.026005156338214874,-0.24772116541862488,-0.4137929081916809,0.3552161455154419,0.4301208257675171,-0.23376649618148804,-0.843310534954071,-0.21189111471176147,-0.2745825946331024,-0.3194185495376587,-0.35046833753585815,-0.24316464364528656,-0.19320987164974213,0.7334361672401428,0.12342670559883118,0.25029486417770386
