action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28
-0.10886681824922562,-0.052285753190517426,-0.0007440457120537758,0.3678394556045532,0.31652045249938965,0.29210126399993896,-0.08998692780733109,-0.5383923649787903,0.0100453682243824,0.331415057182312,0.736690104007721,-0.029133450239896774,0.13161945343017578,0.0972951278090477,0.029571712017059326,-0.48954594135284424,0.13389867544174194,0.6448976397514343,-0.4058994650840759,-1.0035756826400757,-0.4455210864543915,0.4454232156276703,-0.3812602758407593,-0.5111226439476013,-0.30456939339637756,-0.4353977143764496,0.8145785331726074,-0.3557640016078949,0.1560157835483551
-0.13380753993988037,0.12167549878358841,0.10640028119087219,0.8117218017578125,-0.5619931817054749,0.16122660040855408,-0.09617630392313004,0.05058784410357475,0.05375320091843605,0.513829231262207,-0.8544114232063293,0.32548752427101135,-0.15848620235919952,-0.28517207503318787,-0.15962696075439453,-0.25837162137031555,0.5730730295181274,0.1671077013015747,-0.27144289016723633,-0.8810837864875793,-0.11454390734434128,-0.3096614181995392,-0.054557353258132935,-0.6006444096565247,-0.3620379567146301,-0.2552753984928131,0.8097273707389832,0.33443230390548706,-0.03136451914906502
0.24583424627780914,0.23954030871391296,-0.11055624485015869,0.44312936067581177,-0.027024701237678528,0.3248559534549713,-0.3523634970188141,-0.6239719986915588,0.0670725554227829,0.40890929102897644,-0.10757094621658325,0.09069043397903442,-0.002790171653032303,-0.14638981223106384,0.06053835153579712,-0.47688955068588257,0.41851747035980225,0.47315508127212524,-0.25541889667510986,-0.8798628449440002,-0.08703424781560898,0.26065927743911743,0.11299240589141846,-0.16696245968341827,-0.3433866798877716,0.1998748481273651,0.8325550556182861,0.011402932927012444,0.05212807655334473
0.09819686412811279,0.48522233963012695,-0.062216222286224365,0.49011826515197754,0.3992213010787964,0.5687646865844727,0.040786080062389374,-0.6064718961715698,0.05855083838105202,0.47970831394195557,0.38689541816711426,0.12553341686725616,0.06978729367256165,-0.2753245532512665,-0.306688129901886,-0.19920995831489563,0.33731693029403687,0.4241619110107422,-0.16384395956993103,-0.7759411931037903,0.024546436965465546,-0.21962347626686096,-0.36945590376853943,-0.4143834710121155,-0.3432067334651947,-0.33744052052497864,0.8015817999839783,-0.22704236209392548,0.1406775414943695
0.22310607135295868,0.36283785104751587,-0.08409629017114639,0.39853477478027344,0.5468572974205017,0.43683692812919617,0.23822522163391113,-0.691496729850769,0.11556588113307953,0.5846763849258423,0.4846234917640686,-0.017085101455450058,-0.022706441581249237,0.04264380782842636,-0.42686477303504944,-0.10338233411312103,0.5421281456947327,0.472361296415329,-0.16380909085273743,-0.7818843126296997,-0.19603747129440308,0.1542445719242096,-0.6527394652366638,-0.6655211448669434,-0.7154021859169006,-0.5829046964645386,0.8769534826278687,-0.5527017116546631,-0.11706553399562836
0.2543942928314209,0.26799747347831726,-0.0557585209608078,0.4406702518463135,0.528911828994751,0.2224220633506775,0.25870683789253235,-0.768380880355835,0.13571706414222717,0.6392650604248047,0.6282289028167725,-0.17304560542106628,0.07432016730308533,0.3209439218044281,-0.42152562737464905,-0.012555096298456192,0.3884928226470947,0.44584667682647705,-0.37558409571647644,-0.7611098885536194,-0.08335547894239426,-0.052340589463710785,-0.35663050413131714,-0.833112895488739,-0.559827983379364,-0.5080212950706482,0.7712401747703552,-0.36529430747032166,-0.17595496773719788
0.3037562966346741,0.5865864157676697,-0.09394709765911102,0.5812302231788635,0.9944456815719604,0.0673045739531517,0.21125319600105286,-0.6887108087539673,0.10944104194641113,0.7357770800590515,1.0484473705291748,-0.29726797342300415,-0.0005704313516616821,0.15859641134738922,-0.48087552189826965,-0.5560411810874939,0.8157919049263,0.4627515971660614,-0.35395845770835876,-0.80668705701828,-0.4912967085838318,-0.023526880890130997,-0.13449683785438538,-0.17079336941242218,-0.43693289160728455,-0.0393306128680706,0.8101714253425598,0.07049302756786346,0.015997081995010376
0.26529592275619507,0.5387398600578308,-0.026061981916427612,0.6759852766990662,1.3937478065490723,0.08525627106428146,0.3980310559272766,-0.4623023569583893,0.03804614767432213,0.8942263126373291,1.3456400632858276,-0.22518175840377808,-0.020355653017759323,-0.07970311492681503,-0.6018097400665283,-0.47099119424819946,0.2537250518798828,0.3868866562843323,-0.5213140249252319,-0.8939499855041504,-0.1256089210510254,0.0884052962064743,-0.21530359983444214,-0.5130707621574402,-0.20286835730075836,-0.15520881116390228,0.6504727005958557,-0.3297654092311859,0.18084727227687836
0.21953357756137848,0.6659429669380188,-0.10069795697927475,0.5631709098815918,1.1339490413665771,0.13514569401741028,0.3447986841201782,-0.4953460991382599,0.08070804178714752,0.7034231424331665,1.198371410369873,-0.22672514617443085,0.014475740492343903,-0.17826443910598755,-0.5787261724472046,-0.39860671758651733,0.6117060780525208,0.5310080051422119,-0.3210611939430237,-0.7422505021095276,-0.36884260177612305,-0.07025067508220673,-0.13387656211853027,-0.4131542444229126,-0.46003928780555725,-0.3514081537723541,0.8492615818977356,-0.06392029672861099,-0.10526198148727417
0.2392599731683731,0.651930034160614,-0.07662499696016312,0.6104525923728943,1.2474572658538818,0.18233409523963928,0.3353947699069977,-0.6041938662528992,0.0705476701259613,0.7601339817047119,1.2659049034118652,-0.2548721134662628,-0.020423177629709244,-0.04182339459657669,-0.5501499772071838,-0.2289956659078598,0.5218955874443054,0.32218074798583984,-0.22956247627735138,-0.8273057341575623,-0.297199547290802,-0.0007565654814243317,-0.1386159360408783,-0.3920540511608124,-0.3757952153682709,-0.17893491685390472,0.7219425439834595,-0.13850057125091553,-0.05293396860361099
