action_0,target_dof_pos_0,qj0,dqj0,action_1,target_dof_pos_1,qj1,dqj1,action_2,target_dof_pos_2,qj2,dqj2,action_3,target_dof_pos_3,qj3,dqj3,action_4,target_dof_pos_4,qj4,dqj4,action_5,target_dof_pos_5,qj5,dqj5,action_6,target_dof_pos_6,qj6,dqj6,action_7,target_dof_pos_7,qj7,dqj7,action_8,target_dof_pos_8,qj8,dqj8,action_9,target_dof_pos_9,qj9,dqj9,action_10,target_dof_pos_10,qj10,dqj10,action_11,target_dof_pos_11,qj11,dqj11,action_12,target_dof_pos_12,qj12,dqj12,action_13,target_dof_pos_13,qj13,dqj13,action_14,target_dof_pos_14,qj14,dqj14,action_15,target_dof_pos_15,qj15,dqj15,action_16,target_dof_pos_16,qj16,dqj16,action_17,target_dof_pos_17,qj17,dqj17,action_18,target_dof_pos_18,qj18,dqj18,action_19,target_dof_pos_19,qj19,dqj19,action_20,target_dof_pos_20,qj20,dqj20,action_21,target_dof_pos_21,qj21,dqj21,action_22,target_dof_pos_22,qj22,dqj22,action_23,target_dof_pos_23,qj23,dqj23,action_24,target_dof_pos_24,qj24,dqj24,action_25,target_dof_pos_25,qj25,dqj25,action_26,target_dof_pos_26,qj26,dqj26,action_27,target_dof_pos_27,qj27,dqj27,action_28,target_dof_pos_28,qj28,dqj28,left_ankle_roll_force,right_ankle_roll_force,double_ankle_roll_force
-0.1926918774843216,-0.0481729693710804,0.007109921425580978,-0.06567610800266266,-0.3579237461090088,-0.0894809365272522,0.00040108058601617813,-0.011332369409501553,0.06653888523578644,0.01663472130894661,-0.011884412728250027,0.02953975275158882,0.6006776094436646,0.15016940236091614,-0.009822416119277477,-0.06721480190753937,-0.05851532518863678,-0.014628831297159195,-0.0013111596927046776,0.05860254913568497,-0.32105088233947754,-0.08026272058486938,-0.006539860274642706,-0.036214280873537064,-0.3490622043609619,-0.08726555109024048,0.0029478054493665695,-0.05635947734117508,0.08153316378593445,0.020383290946483612,-0.0077545493841171265,0.02628021314740181,-0.05684107914566994,-0.014210269786417484,-0.002816655207425356,-0.06680561602115631,0.7800641059875488,0.1950160264968872,-0.006186291575431824,-0.07001286000013351,-0.2979770302772522,-0.07449425756931305,-0.0075888680294156075,-0.0282819252461195,-0.15568983554840088,-0.03892245888710022,0.003005826845765114,0.04281437397003174,-0.04210297763347626,-0.010525744408369064,0.0023681307211518288,-0.058679986745119095,-0.006786555051803589,-0.0016966387629508972,0.0039329128339886665,0.06316639482975006,0.13345034420490265,0.03336258605122566,-0.008490141481161118,-0.0785602256655693,0.44173920154571533,0.11043480038642883,-0.0061940415762364864,-0.049600448459386826,1.2269086837768555,0.30672717094421387,0.02038431167602539,0.0507417693734169,0.11918145418167114,0.029795363545417786,-0.013819407671689987,-0.04669606313109398,1.5567909479141235,0.3891977369785309,0.0376308336853981,0.29289600253105164,-0.19315288960933685,-0.04828822240233421,-0.006811198312789202,-0.06892621517181396,0.20423321425914764,0.05105830356478691,-0.004195923916995525,-0.015056085772812366,-0.021860811859369278,-0.0054652029648423195,-0.0024636187590658665,0.035979438573122025,0.2907788157463074,0.07269470393657684,-0.011075624264776707,-0.03034081496298313,-1.3006274700164795,-0.3251568675041199,-0.012221911922097206,-0.1704227477312088,-0.14313733577728271,-0.03578433394432068,0.01297813095152378,0.04253869131207466,1.854721188545227,0.46368029713630676,0.04603944718837738,0.34128400683403015,0.01323796808719635,0.0033094920217990875,0.006297603249549866,-0.03146273270249367,0.10536523163318634,0.026341307908296585,-0.010630202479660511,-0.029565155506134033,-0.05534953996539116,-0.01383738499134779,-0.005264892242848873,-0.07147359102964401,0,0,0
-0.29901906847953796,-0.07475476711988449,-0.03606969863176346,-0.08192668855190277,0.281599223613739,0.07039980590343475,0.004083661362528801,-0.10540957748889923,-0.10794416069984436,-0.02698604017496109,-0.009765458293259144,-0.03956214338541031,0.5330643653869629,0.13326609134674072,0.052356377243995667,0.11234400421380997,0.43287956714630127,0.10821989178657532,-0.03671562671661377,-0.029919499531388283,-0.10411545634269714,-0.026028864085674286,-0.02916840650141239,0.04433323070406914,-0.03226900100708008,-0.00806725025177002,-0.03900653123855591,-0.17889416217803955,-0.022494137287139893,-0.005623534321784973,0.0003478648141026497,0.027483880519866943,-0.15169569849967957,-0.03792392462491989,0.002050945535302162,0.05068652704358101,0.7327136993408203,0.18317842483520508,0.06817200034856796,0.24922768771648407,-0.22131206095218658,-0.055328015238046646,-0.04715632647275925,-0.2729557454586029,-0.334735244512558,-0.0836838111281395,-0.011595071293413639,0.0729743018746376,0.0030275434255599976,0.0007568858563899994,-0.010786980390548706,0.018768632784485817,-0.35781699419021606,-0.08945424854755402,-0.003431066870689392,0.009824740700423717,0.3017224669456482,0.07543061673641205,-0.03697417676448822,-0.05017036199569702,0.46522313356399536,0.11630578339099884,-0.028650576248764992,-0.11960490047931671,1.6761806011199951,0.4190451502799988,0.09186049550771713,0.21972636878490448,0.1701955795288086,0.04254889488220215,-0.04168657958507538,-0.0365920253098011,2.1216235160827637,0.5304058790206909,0.1854487657546997,0.34120866656303406,0.0892738327383995,0.022318458184599876,-0.011475344188511372,0.05179315805435181,0.09937728941440582,0.024844322353601456,-0.01775149255990982,-0.02029712311923504,0.03835884854197502,0.009589712135493755,-0.0010858401656150818,-0.0441288985311985,0.5551596879959106,0.13878992199897766,-0.03995136916637421,-0.021311718970537186,-1.5815229415893555,-0.39538073539733887,-0.08978695422410965,-0.1393330842256546,-0.2580142617225647,-0.06450356543064117,0.03823995590209961,0.08678507059812546,2.3305718898773193,0.5826429724693298,0.22165268659591675,0.3622683584690094,-0.02423463761806488,-0.00605865940451622,-0.011071701534092426,0.0013694524532184005,0.288950651884079,0.07223766297101974,-0.012494375929236412,0.05844919756054878,0.027217160910367966,0.006804290227591991,-0.0056083109229803085,0.0638074278831482,0,0,0
-0.39864322543144226,-0.09966080635786057,-0.03337758034467697,-0.012453466653823853,0.23911245167255402,0.059778112918138504,0.002050556242465973,0.03289203718304634,-0.12727630138397217,-0.03181907534599304,-0.010078071616590023,0.03302356228232384,0.6459546685218811,0.16148866713047028,0.09520991891622543,0.1397230178117752,0.40145164728164673,0.10036291182041168,-0.04449284076690674,-0.12943078577518463,0.0010010004043579102,0.00025025010108947754,-0.006427348591387272,-0.049544598907232285,0.06424856185913086,0.016062140464782715,-0.039308059960603714,0.08109438419342041,0.007332921028137207,0.0018332302570343018,-0.004536099266260862,0.011003500781953335,-0.0401654876768589,-0.010041371919214725,-0.0005149226635694504,0.024718349799513817,0.9049440026283264,0.2262360006570816,0.1271849423646927,0.07608971744775772,0.400158166885376,0.100039541721344,-0.08376049250364304,-0.12598437070846558,-0.44905713200569153,-0.11226428300142288,-0.009801983833312988,0.04726020246744156,0.21836496889591217,0.05459124222397804,0.002920938655734062,-0.04133016988635063,-0.13432854413986206,-0.033582136034965515,-0.002750540152192116,0.02551851235330105,0.18258213996887207,0.04564553499221802,-0.022460121661424637,0.04869840294122696,0.6826903223991394,0.17067258059978485,-0.03614787757396698,-0.06329977512359619,1.4077084064483643,0.35192710161209106,0.16978995501995087,0.1406451016664505,0.13408605754375458,0.033521514385938644,-0.044023849070072174,-0.010302240028977394,2.6171183586120605,0.6542795896530151,0.34729883074760437,0.38978344202041626,0.07549003511667252,0.01887250877916813,0.010308731347322464,0.024916792288422585,0.112772136926651,0.02819303423166275,-0.010349038988351822,-0.015913361683487892,0.046862196177244186,0.011715549044311047,-0.005828526336699724,-0.04192350432276726,0.402535080909729,0.10063377022743225,-0.036252252757549286,0.05741920694708824,-1.239176869392395,-0.30979421734809875,-0.15550608932971954,-0.16617105901241302,-0.13676485419273376,-0.03419121354818344,0.034245096147060394,-0.0007974982145242393,2.579854726791382,0.6449636816978455,0.3860757648944855,0.4461522102355957,0.011596091091632843,0.0028990227729082108,-0.007271333131939173,-0.06669580936431885,0.16574358940124512,0.04143589735031128,0.000978667289018631,0.08720262348651886,-0.057991672307252884,-0.014497918076813221,0.004587466828525066,0.018447304144501686,0,0,1
-0.19656969606876373,-0.04914242401719093,-0.026386506855487823,-0.056222379207611084,0.002040460705757141,0.0005101151764392853,-0.012665875256061554,0.003785032080486417,-0.02571212872862816,-0.00642803218215704,-0.026794778183102608,-0.03178824856877327,0.6149295568466187,0.15373238921165466,0.11954053491353989,0.14277644455432892,0.30781877040863037,0.07695469260215759,-0.06540289521217346,-0.009013223461806774,0.10592204332351685,0.02648051083087921,-0.006944358814507723,0.04744305834174156,-0.027956485748291016,-0.006989121437072754,-0.03959696739912033,-0.0556621327996254,-0.10312724113464355,-0.02578181028366089,0.0044846367090940475,0.009346532635390759,0.0013737641274929047,0.00034344103187322617,-0.025598784908652306,-0.02934662066400051,0.892454981803894,0.2231137454509735,0.1590365469455719,0.13940095901489258,0.589017927646637,0.14725448191165924,-0.09719182550907135,0.015901047736406326,-0.4929908215999603,-0.12324770539999008,-0.01294639054685831,0.037095796316862106,0.23044203221797943,0.05761050805449486,-0.002604728564620018,0.012430369853973389,-0.0196254700422287,-0.004906367510557175,-0.022863484919071198,-0.031027251854538918,0.005875080823898315,0.0014687702059745789,0.013073334470391273,-0.011637401767075062,0.738251268863678,0.1845628172159195,-0.01279205922037363,0.08445139974355698,0.9785363674163818,0.24463409185409546,0.22935496270656586,0.12141191214323044,-0.0002717655152082443,-6.794137880206108e-05,-0.034357570111751556,0.05542644485831261,2.8744921684265137,0.7186230421066284,0.48709750175476074,0.3361966609954834,0.0471915528178215,0.011797888204455376,0.004681110382080078,-0.01667182520031929,0.02547144889831543,0.006367862224578857,0.0038994261994957924,-0.06649743765592575,0.02893030270934105,0.007232575677335262,-0.001168305054306984,-0.05780595541000366,0.41701871156692505,0.10425467789173126,-0.005853151902556419,0.06827731430530548,-0.8713306188583374,-0.21783265471458435,-0.19828005135059357,-0.03810359165072441,-0.0009598955512046814,-0.00023997388780117035,0.015243632718920708,-0.10260110348463058,2.9370265007019043,0.7342566251754761,0.5238258242607117,0.36992716789245605,-0.007282663136720657,-0.0018206657841801643,0.00010375026613473892,-0.002067351480945945,0.03991885110735893,0.009979712776839733,0.02110745944082737,-0.008048564195632935,0.03231291472911835,0.008078228682279587,0.012238448485732079,0.002481138799339533,0,0,1
-0.24836450815200806,-0.062091127038002014,-0.03147454187273979,0.008591544814407825,-0.1256789118051529,-0.03141972795128822,-0.010421009734272957,0.0697355791926384,-0.06210679933428764,-0.01552669983357191,-0.0127560431137681,-0.007205653470009565,0.598572850227356,0.149643212556839,0.143293097615242,0.09709284454584122,0.02863924205303192,0.00715981051325798,-0.08525998145341873,-0.07767850160598755,0.17740309238433838,0.044350773096084595,-0.004380048252642155,-0.006229239981621504,0.1666843593120575,0.041671089828014374,-0.050890229642391205,-0.011052751913666725,-0.2530617117881775,-0.06326542794704437,-0.011360110715031624,0.06763824075460434,0.0007277391850948334,0.00018193479627370834,-0.0008576270192861557,-0.008126390166580677,0.8714315891265869,0.21785789728164673,0.1845400035381317,0.04600783810019493,0.3865742087364197,0.09664355218410492,-0.12516310811042786,-0.006437850184738636,-0.4845922291278839,-0.12114805728197098,-0.007624538149684668,-0.06063982844352722,0.04085366427898407,0.010213416069746017,0.007738025858998299,0.12091872841119766,0.06428562104701996,0.01607140526175499,-0.02232484519481659,-0.04427148774266243,-0.10695374757051468,-0.02673843689262867,0.03290823847055435,-0.004989242646843195,0.6339248418807983,0.15848121047019958,0.030709320679306984,0.1996595412492752,0.8444676399230957,0.21111690998077393,0.26158589124679565,0.09401259571313858,-0.0817980170249939,-0.020449504256248474,-0.013125021941959858,-0.016912097111344337,2.9445719718933105,0.7361429929733276,0.6168956160545349,0.3078303039073944,0.10707955807447433,0.026769889518618584,0.012395249679684639,0.033436086028814316,-0.023729361593723297,-0.005932340398430824,0.0007249554619193077,0.018151069059967995,0.00419476255774498,0.001048690639436245,-0.0003904839977622032,0.025169719010591507,0.5711761713027954,0.14279404282569885,0.05359391123056412,0.17695944011211395,-0.8955510258674622,-0.22388775646686554,-0.24398303031921387,-0.06819549202919006,0.010887688025832176,0.002721922006458044,-0.005682309158146381,0.008256101980805397,3.1288533210754395,0.7822133302688599,0.6442874670028687,0.20509207248687744,-0.012264367192983627,-0.003066091798245907,-0.012511561624705791,-0.06091289594769478,-0.02176937460899353,-0.005442343652248383,0.01728854887187481,-0.05423684045672417,0.03138938173651695,0.007847345434129238,0.004348830319941044,0.06596789509057999,0,0,1
-0.09070038795471191,-0.02267509698867798,-0.03849894553422928,0.027405155822634697,-0.1002105325460434,-0.02505263313651085,-0.0013705063611268997,0.0278517734259367,-0.07527093589305878,-0.018817733973264694,-0.02143912762403488,-0.0367954857647419,0.6089285612106323,0.15223214030265808,0.1546744555234909,0.09106197208166122,0.0941074937582016,0.0235268734395504,-0.10148800909519196,-0.059070196002721786,0.25863486528396606,0.06465871632099152,0.005861351266503334,-0.007402485702186823,0.0947728157043457,0.023693203926086426,-0.050613708794116974,0.010129177942872047,-0.17907533049583435,-0.04476883262395859,-0.0023274486884474754,-0.01365316566079855,0.10391348600387573,0.025978371500968933,-0.012884370051324368,-0.0842520073056221,0.8935909271240234,0.22339773178100586,0.1910211741924286,0.03172582387924194,0.414742648601532,0.103685662150383,-0.12990565598011017,-0.0013706505997106433,-0.44524380564689636,-0.11131095141172409,-0.008877938613295555,-0.015918029472231865,-0.008761808276176453,-0.002190452069044113,0.026884766295552254,-0.07198642939329147,0.08308669924736023,0.020771674811840057,-0.0323745459318161,-0.08053004741668701,-0.11509411782026291,-0.028773529455065727,0.027011482045054436,0.07386063784360886,0.6395712494850159,0.15989281237125397,0.09620809555053711,0.20836611092090607,0.9224974513053894,0.23062436282634735,0.2788964807987213,0.03335217386484146,-0.07065452635288239,-0.017663631588220596,0.005613047629594803,0.06849812716245651,3.0656304359436035,0.7664076089859009,0.699458122253418,0.1469658464193344,0.08673450350761414,0.021683625876903534,0.014994435012340546,-0.017189109697937965,-0.11889360100030899,-0.029723400250077248,0.0167477335780859,0.04400336742401123,0.01973750814795494,0.004934377036988735,0.005799895152449608,0.043718207627534866,0.6018028855323792,0.1504507213830948,0.11549746245145798,0.22485904395580292,-0.9654271602630615,-0.24135679006576538,-0.25903019309043884,0.01891431212425232,-0.0034721940755844116,-0.0008680485188961029,-0.011348351836204529,-0.05086826905608177,3.2441375255584717,0.8110343813896179,0.7246009707450867,0.22429008781909943,0.01852431893348694,0.004631079733371735,-0.015627633780241013,0.07009705156087875,0.0030403267592191696,0.0007600816898047924,0.01781116984784603,0.011430121026933193,0.021218866109848022,0.005304716527462006,-0.0055698310025036335,0.016208423301577568,0,0,1
0.038319408893585205,0.009579852223396301,-0.04070473462343216,-0.05153423547744751,-0.11780686676502228,-0.02945171669125557,-0.003290564753115177,-0.016035908833146095,-0.07115674018859863,-0.017789185047149658,-0.01438933052122593,-0.008416533470153809,0.6585076451301575,0.16462691128253937,0.16107621788978577,-0.03221358731389046,0.09471891820430756,0.02367972955107689,-0.09544848650693893,-0.07643198221921921,0.31518954038619995,0.07879738509654999,-0.006993741728365421,0.013383716344833374,0.030672192573547363,0.007668048143386841,-0.023914964869618416,0.08781328052282333,-0.16834402084350586,-0.042086005210876465,-0.0035926103591918945,0.020787954330444336,0.0766032487154007,0.019150812178850174,-0.015514322556555271,-0.07160553336143494,0.8554637432098389,0.21386593580245972,0.19141030311584473,-0.014814621768891811,0.3710864782333374,0.09277161955833435,-0.13640719652175903,-0.04985738545656204,-0.4423098862171173,-0.11057747155427933,0.0007456336170434952,0.07090991735458374,0.0987599566578865,0.024689989164471626,0.01947108469903469,-0.05818524584174156,0.10278099775314331,0.025695249438285828,-0.030016141012310982,-0.016827339306473732,-0.246370330452919,-0.06159258261322975,0.04677186161279678,-0.048637744039297104,0.6126712560653687,0.15316781401634216,0.16073934733867645,0.20737972855567932,0.9524516463279724,0.2381129115819931,0.29222220182418823,0.02813904359936714,-0.11757910251617432,-0.02939477562904358,-0.002250035759061575,-0.07481317222118378,3.0829129219055176,0.7707282304763794,0.7621741890907288,0.07668410986661911,0.07932534068822861,0.019831335172057152,0.016920363530516624,-0.05605168268084526,-0.22105835378170013,-0.055264588445425034,0.012892814353108406,0.05557436868548393,-0.007373098284006119,-0.0018432745710015297,0.009596321731805801,0.06841182708740234,0.6288663148880005,0.15721657872200012,0.17470601201057434,0.08869963139295578,-1.0181503295898438,-0.25453758239746094,-0.2581254541873932,0.04893023893237114,-0.0018289387226104736,-0.0004572346806526184,-0.015036651864647865,0.06089993938803673,3.375415325164795,0.8438538312911987,0.8129947781562805,0.1973695605993271,-0.03751077130436897,-0.009377692826092243,-0.005187623668462038,0.054615188390016556,-0.08616112172603607,-0.021540280431509018,0.022730747237801552,0.009901410900056362,0.06826407462358475,0.017066018655896187,0.009241258725523949,-0.06271224468946457,0,0,1
0.04534268379211426,0.011335670948028564,-0.026396943256258965,-0.009411925449967384,-0.047374263405799866,-0.011843565851449966,-0.008146451786160469,-0.020238101482391357,-0.06617191433906555,-0.016542978584766388,-0.020405516028404236,0.05897343158721924,0.6341832876205444,0.1585458219051361,0.15671563148498535,0.013507449999451637,0.049929723143577576,0.012482430785894394,-0.0998513251543045,-0.024392027407884598,0.38133782148361206,0.09533445537090302,0.0025696763768792152,0.03689296171069145,0.0476284921169281,0.011907123029232025,-0.03435264155268669,-0.007921230979263783,-0.08825725317001343,-0.022064313292503357,-0.012534113600850105,-0.013425362296402454,0.04087631776928902,0.010219079442322254,-0.02785978838801384,-0.0331181101500988,0.7352238893508911,0.18380597233772278,0.18491974472999573,0.049912501126527786,0.36794745922088623,0.09198686480522156,-0.12604071199893951,0.05246852710843086,-0.41500237584114075,-0.10375059396028519,-0.013812871649861336,-0.003720319364219904,0.01773323118686676,0.00443330779671669,0.020695578306913376,0.06273495405912399,-0.059336692094802856,-0.014834173023700714,-0.025356940925121307,0.05484684929251671,-0.19067895412445068,-0.04766973853111267,0.05297701060771942,0.061762820929288864,0.7585439682006836,0.1896359920501709,0.21696951985359192,0.0778648778796196,1.0796703100204468,0.2699175775051117,0.2987254559993744,-0.035548023879528046,-0.0679844468832016,-0.0169961117208004,0.002082493156194687,-0.0009123682975769043,3.132119655609131,0.7830299139022827,0.8052921295166016,0.03796270117163658,0.07404761016368866,0.018511902540922165,0.02416815049946308,0.011560666374862194,-0.1730443835258484,-0.0432610958814621,-0.0042788926512002945,-0.014197182841598988,-0.01173475757241249,-0.0029336893931031227,-0.002255837433040142,-0.014391958713531494,0.6660388708114624,0.1665097177028656,0.2243468463420868,0.0720089003443718,-1.164270043373108,-0.291067510843277,-0.2745264172554016,-0.018036454916000366,-0.046805933117866516,-0.011701483279466629,-0.019338281825184822,-0.007374298758804798,3.51339054107666,0.878347635269165,0.8560048341751099,0.09487350285053253,-0.0558435432612896,-0.0139608858153224,-0.01719179004430771,0.04296164587140083,-0.1052662655711174,-0.02631656639277935,0.023575617000460625,-0.045828502625226974,0.01727275550365448,0.00431818887591362,0.00035786256194114685,-0.01541490014642477,0,0,1
0.14154300093650818,0.035385750234127045,-0.019672028720378876,-0.01696493662893772,0.09855693578720093,0.024639233946800232,0.0008876640349626541,-0.028765389695763588,-0.11479765176773071,-0.028699412941932678,-0.01601220667362213,-0.005049526691436768,0.6211055517196655,0.15527638792991638,0.15603987872600555,-0.06388949602842331,-0.017355456948280334,-0.004338864237070084,-0.11153983324766159,0.029546499252319336,0.3756926655769348,0.0939231663942337,-0.00580473430454731,0.010130262933671474,-0.018702000379562378,-0.0046755000948905945,-0.018603961914777756,0.03565716743469238,-0.07505190372467041,-0.018762975931167603,-0.011893107555806637,-0.047918032854795456,0.005947079509496689,0.0014867698773741722,-0.01146646961569786,-0.03308378532528877,0.7267673015594482,0.18169182538986206,0.1833219826221466,-0.004078960511833429,0.10073067247867584,0.02518266811966896,-0.14140774309635162,0.06860293447971344,-0.49082157015800476,-0.12270539253950119,-0.015036595985293388,0.006375181954354048,-0.033564090728759766,-0.008391022682189941,0.02527075819671154,0.04551255702972412,-0.1412617266178131,-0.03531543165445328,-0.010563023388385773,-0.01271911896765232,-0.18893344700336456,-0.04723336175084114,0.04450599104166031,-0.01688211038708687,0.8751868605613708,0.2187967151403427,0.26643362641334534,0.06136012077331543,1.1452360153198242,0.28630900382995605,0.2863073945045471,-0.0955258384346962,-0.09257587790489197,-0.023143969476222992,-0.005128743126988411,-0.085274837911129,3.1930878162384033,0.7982719540596008,0.8395388126373291,0.11906013637781143,0.027331538498401642,0.0068328846246004105,0.00806071050465107,-0.010308277793228626,-0.07681117951869965,-0.01920279487967491,-0.0017077969387173653,0.07056841999292374,0.0479755662381649,0.011993891559541225,0.0029281433671712875,-0.04109029099345207,0.744698166847229,0.18617454171180725,0.24881063401699066,0.08629415184259415,-1.117746353149414,-0.2794365882873535,-0.27487578988075256,-0.061370838433504105,-0.04296068847179413,-0.010740172117948532,-0.010354995727539062,0.0733708068728447,3.5360915660858154,0.8840228915214539,0.9018362760543823,0.08793029934167862,0.010117411613464355,0.002529352903366089,-0.014347238466143608,0.00455739488825202,-0.0481472872197628,-0.0120368218049407,0.025898756459355354,-0.04204040393233299,0.049525003880262375,0.012381250970065594,-0.004119343124330044,0.02153964713215828,0,0,1
0.07787162065505981,0.019467905163764954,-0.01756582036614418,0.0015574932331219316,0.028201356530189514,0.0070503391325473785,-0.011656083166599274,-0.055089790374040604,-0.03516928479075432,-0.00879232119768858,-0.021210908889770508,-0.0015211701393127441,0.5930110812187195,0.14825277030467987,0.14655046164989471,-0.05452587828040123,-0.10020633041858673,-0.025051582604646683,-0.10997163504362106,0.01876128278672695,0.37292343378067017,0.09323085844516754,-0.0030618724413216114,-0.00861219223588705,-0.11047780513763428,-0.02761945128440857,-0.01739518530666828,-0.040231239050626755,0.008768707513809204,0.002192176878452301,-0.00860433466732502,0.07338588684797287,0.049236197024583817,0.012309049256145954,-0.020970867946743965,-0.03928046301007271,0.6434295177459717,0.16085737943649292,0.17288446426391602,-0.009718132205307484,-0.024571016430854797,-0.006142754107713699,-0.13997972011566162,0.005828190129250288,-0.49031439423561096,-0.12257859855890274,-0.005938523914664984,-0.005609869956970215,0.031827740371227264,0.007956935092806816,0.02769271843135357,0.03166252374649048,-0.11277469992637634,-0.028193674981594086,-0.010374330915510654,-0.04839864373207092,-0.082785964012146,-0.0206964910030365,0.04979122430086136,0.03275351598858833,1.0164446830749512,0.2541111707687378,0.32657280564308167,0.1490556001663208,1.3276309967041016,0.3319077491760254,0.275728315114975,0.008961165323853493,-0.009145965799689293,-0.0022864914499223232,-0.014761865139007568,-0.06968826055526733,3.2425131797790527,0.8106282949447632,0.8544934988021851,-0.028545960783958435,0.0971667468547821,0.024291686713695526,0.008386543020606041,-0.05113210901618004,-0.115925133228302,-0.0289812833070755,0.007454967126250267,-0.07476748526096344,0.04817759618163109,0.012044399045407772,0.015581909567117691,-0.03994718939065933,0.7855542302131653,0.19638855755329132,0.26919353008270264,0.004767036531120539,-1.0992851257324219,-0.27482128143310547,-0.27675142884254456,0.031276535242795944,-0.05943100154399872,-0.01485775038599968,-0.004430812783539295,0.03814346715807915,3.560032367706299,0.8900080919265747,0.9203899502754211,0.03207817301154137,-0.017254043370485306,-0.0043135108426213264,-0.002516593784093857,-0.043392326682806015,-0.11103364825248718,-0.027758412063121796,0.01968039758503437,-0.046554893255233765,0.029736313968896866,0.0074340784922242165,0.004811194725334644,-0.015972500666975975,0,0,1
